COMUNA,LOCAL DE VOTACION,NOMBRE DEL CANDIDATO,VOTOS,CALLE,NUMERO,LATITUD,LONGITUD,Lista
LO ESPEJO,escuela acapulco,Byron Alexander Calvert Contreras,66,ACAPULCO,7667,-33.52,-70.6794,I
LO ESPEJO,escuela acapulco,Carlo Esteban Acosta De La Fuente,141,ACAPULCO,7668,-33.52,-70.6794,I
LO ESPEJO,escuela acapulco,Carlos Enrique Soto Gonzalez,41,ACAPULCO,7669,-33.52,-70.6794,T
LO ESPEJO,escuela acapulco,Carlos Manuel Leal Mora,23,ACAPULCO,7670,-33.52,-70.6794,X
LO ESPEJO,escuela acapulco,Carolina Haydee Sagredo Ugarte,270,ACAPULCO,7671,-33.52,-70.6794,A
LO ESPEJO,escuela acapulco,Cecilia Benavides Leon,66,ACAPULCO,7672,-33.52,-70.6794,E
LO ESPEJO,escuela acapulco,Claudio Hernan Soto Zambrano,18,ACAPULCO,7673,-33.52,-70.6794,X
LO ESPEJO,escuela acapulco,Damaris Elisabeth Diaz Avalos,60,ACAPULCO,7674,-33.52,-70.6794,X
LO ESPEJO,escuela acapulco,Diego Gonzalez Gonzalez,33,ACAPULCO,7675,-33.52,-70.6794,E
LO ESPEJO,escuela acapulco,Eliseo Rabanal Muñoz,23,ACAPULCO,7676,-33.52,-70.6794,F
LO ESPEJO,escuela acapulco,Elizabeth Henriquez Leiva,127,ACAPULCO,7677,-33.52,-70.6794,A
LO ESPEJO,escuela acapulco,Francisca Paz Ganga Zuñiga,165,ACAPULCO,7678,-33.52,-70.6794,A
LO ESPEJO,escuela acapulco,Francisco Javier Bruna Lobos,33,ACAPULCO,7679,-33.52,-70.6794,U
LO ESPEJO,escuela acapulco,Gabriel Sebastian Marin Grau,20,ACAPULCO,7680,-33.52,-70.6794,X
LO ESPEJO,escuela acapulco,Gloria Valeska Villagran Baeza,69,ACAPULCO,7681,-33.52,-70.6794,F
LO ESPEJO,escuela acapulco,Gonzalo Andres Montoya Retamal,88,ACAPULCO,7682,-33.52,-70.6794,I
LO ESPEJO,escuela acapulco,Javiera Paz Lopez Layana,265,ACAPULCO,7683,-33.52,-70.6794,A
LO ESPEJO,escuela acapulco,Jean Paul Santander Almeida,25,ACAPULCO,7684,-33.52,-70.6794,G
LO ESPEJO,escuela acapulco,Joanna Andrea Vera Rodriguez,52,ACAPULCO,7685,-33.52,-70.6794,R
LO ESPEJO,escuela acapulco,Johana Alejandra Fritis Cornejo,21,ACAPULCO,7686,-33.52,-70.6794,T
LO ESPEJO,escuela acapulco,Judith Rios Vega,29,ACAPULCO,7687,-33.52,-70.6794,U
LO ESPEJO,escuela acapulco,Julia Requena Castillo,59,ACAPULCO,7688,-33.52,-70.6794,U
LO ESPEJO,escuela acapulco,Karla del Carmen Avila Arce,34,ACAPULCO,7689,-33.52,-70.6794,X
LO ESPEJO,escuela acapulco,Liliana Adali Melogno Rivero,6,ACAPULCO,7690,-33.52,-70.6794,U
LO ESPEJO,escuela acapulco,Lorena Bernardita Perez Cea,53,ACAPULCO,7691,-33.52,-70.6794,A
LO ESPEJO,escuela acapulco,Lorena Galleguillos Oliva,128,ACAPULCO,7692,-33.52,-70.6794,U
LO ESPEJO,escuela acapulco,Luis Salinas Matalon,134,ACAPULCO,7693,-33.52,-70.6794,U
LO ESPEJO,escuela acapulco,Macarena del Pilar Lopez Montecinos,52,ACAPULCO,7694,-33.52,-70.6794,G
LO ESPEJO,escuela acapulco,Magdalena Rosa Vasquez Castro,25,ACAPULCO,7695,-33.52,-70.6794,F
LO ESPEJO,escuela acapulco,Miguel Angel Cerda Lucero,68,ACAPULCO,7696,-33.52,-70.6794,G
LO ESPEJO,escuela acapulco,Nathaly Yañez Zuñiga,32,ACAPULCO,7697,-33.52,-70.6794,E
LO ESPEJO,escuela acapulco,Osman Francisco Yeomans Jimenez,55,ACAPULCO,7698,-33.52,-70.6794,A
LO ESPEJO,escuela acapulco,Paul Harold Cuevas Zambrano,21,ACAPULCO,7699,-33.52,-70.6794,E
LO ESPEJO,escuela acapulco,Raul Alejandro Arroyo Huenchual,47,ACAPULCO,7700,-33.52,-70.6794,F
LO ESPEJO,escuela acapulco,Rita Isabel Rojas Ramos,14,ACAPULCO,7701,-33.52,-70.6794,G
LO ESPEJO,escuela acapulco,Roberto Carlos Orrego Da Silva,22,ACAPULCO,7702,-33.52,-70.6794,F
LO ESPEJO,escuela acapulco,Roberto Fernando Canales Muñoz,67,ACAPULCO,7703,-33.52,-70.6794,U
LO ESPEJO,escuela acapulco,Rodrigo Arenas Cantillana,38,ACAPULCO,7704,-33.52,-70.6794,E
LO ESPEJO,escuela acapulco,Sebastian Ignacio Cisternas Valenzuela,30,ACAPULCO,7705,-33.52,-70.6794,E
LO ESPEJO,escuela acapulco,Sergio Raul Rodriguez Machuca,5,ACAPULCO,7706,-33.52,-70.6794,E
LO ESPEJO,escuela acapulco,Suhylang Mayra Urrutia Riquelme,16,ACAPULCO,7707,-33.52,-70.6794,X
LO ESPEJO,escuela acapulco,Tamara Belen Placencia Mena,16,ACAPULCO,7708,-33.52,-70.6794,X
LO ESPEJO,escuela acapulco,Teresa De Jesus Contreras Salamanca,11,ACAPULCO,7709,-33.52,-70.6794,U
LO ESPEJO,escuela acapulco,Walter Rodrigo Muñoz Gutierrez,26,ACAPULCO,7710,-33.52,-70.6794,G
LO ESPEJO,escuela acapulco,Yonathan Eliseo Arancibia Guevara,49,ACAPULCO,7711,-33.52,-70.6794,A
LO ESPEJO,escuela alicia ariztia de silva,Abraham Francisco Armijo Caceres,8,MEXICO,2444,-33.5198405408727,-70.68373743429738,T
LO ESPEJO,escuela alicia ariztia de silva,Alfredo De Los Angeles Peña Parra,14,MEXICO,2445,-33.5198405408727,-70.68373743429738,T
LO ESPEJO,escuela alicia ariztia de silva,Ana Maria Sandoval Niculante,142,MEXICO,2446,-33.5198405408727,-70.68373743429738,T
LO ESPEJO,escuela alicia ariztia de silva,Ana Maria Silva Tarres,29,MEXICO,2447,-33.5198405408727,-70.68373743429738,F
LO ESPEJO,escuela alicia ariztia de silva,Arturo Alejandro Nuñez Flores,9,MEXICO,2448,-33.5198405408727,-70.68373743429738,T
LO ESPEJO,escuela alicia ariztia de silva,Bastian Alonso Valderrama Olave,74,MEXICO,2449,-33.5198405408727,-70.68373743429738,A
LO ESPEJO,escuela alicia ariztia de silva,Byron Alexander Calvert Contreras,56,MEXICO,2450,-33.5198405408727,-70.68373743429738,I
LO ESPEJO,escuela alicia ariztia de silva,Carlo Esteban Acosta De La Fuente,129,MEXICO,2451,-33.5198405408727,-70.68373743429738,I
LO ESPEJO,escuela alicia ariztia de silva,Carlos Enrique Soto Gonzalez,58,MEXICO,2452,-33.5198405408727,-70.68373743429738,T
LO ESPEJO,escuela alicia ariztia de silva,Carlos Manuel Leal Mora,29,MEXICO,2453,-33.5198405408727,-70.68373743429738,X
LO ESPEJO,escuela alicia ariztia de silva,Carolina Haydee Sagredo Ugarte,245,MEXICO,2454,-33.5198405408727,-70.68373743429738,A
LO ESPEJO,escuela alicia ariztia de silva,Cecilia Benavides Leon,55,MEXICO,2455,-33.5198405408727,-70.68373743429738,E
LO ESPEJO,escuela alicia ariztia de silva,Claudio Hernan Soto Zambrano,16,MEXICO,2456,-33.5198405408727,-70.68373743429738,X
LO ESPEJO,escuela alicia ariztia de silva,Damaris Elisabeth Diaz Avalos,49,MEXICO,2457,-33.5198405408727,-70.68373743429738,X
LO ESPEJO,escuela alicia ariztia de silva,Diego Gonzalez Gonzalez,22,MEXICO,2458,-33.5198405408727,-70.68373743429738,E
LO ESPEJO,escuela alicia ariztia de silva,Eliseo Rabanal Muñoz,23,MEXICO,2459,-33.5198405408727,-70.68373743429738,F
LO ESPEJO,escuela alicia ariztia de silva,Elizabeth Henriquez Leiva,103,MEXICO,2460,-33.5198405408727,-70.68373743429738,A
LO ESPEJO,escuela alicia ariztia de silva,Francisca Paz Ganga Zuñiga,144,MEXICO,2461,-33.5198405408727,-70.68373743429738,A
LO ESPEJO,escuela alicia ariztia de silva,Francisco Javier Bruna Lobos,44,MEXICO,2462,-33.5198405408727,-70.68373743429738,U
LO ESPEJO,escuela alicia ariztia de silva,Gabriel Sebastian Marin Grau,11,MEXICO,2463,-33.5198405408727,-70.68373743429738,X
LO ESPEJO,escuela alicia ariztia de silva,Gloria Valeska Villagran Baeza,64,MEXICO,2464,-33.5198405408727,-70.68373743429738,F
LO ESPEJO,escuela alicia ariztia de silva,Gonzalo Andres Montoya Retamal,52,MEXICO,2465,-33.5198405408727,-70.68373743429738,I
LO ESPEJO,escuela alicia ariztia de silva,Javiera Paz Lopez Layana,302,MEXICO,2466,-33.5198405408727,-70.68373743429738,A
LO ESPEJO,escuela alicia ariztia de silva,Jean Paul Santander Almeida,26,MEXICO,2467,-33.5198405408727,-70.68373743429738,G
LO ESPEJO,escuela alicia ariztia de silva,Joanna Andrea Vera Rodriguez,60,MEXICO,2468,-33.5198405408727,-70.68373743429738,R
LO ESPEJO,escuela alicia ariztia de silva,Johana Alejandra Fritis Cornejo,14,MEXICO,2469,-33.5198405408727,-70.68373743429738,T
LO ESPEJO,escuela alicia ariztia de silva,Judith Rios Vega,28,MEXICO,2470,-33.5198405408727,-70.68373743429738,U
LO ESPEJO,escuela alicia ariztia de silva,Julia Requena Castillo,41,MEXICO,2471,-33.5198405408727,-70.68373743429738,U
LO ESPEJO,escuela alicia ariztia de silva,Karla del Carmen Avila Arce,23,MEXICO,2472,-33.5198405408727,-70.68373743429738,X
LO ESPEJO,escuela alicia ariztia de silva,Liliana Adali Melogno Rivero,16,MEXICO,2473,-33.5198405408727,-70.68373743429738,U
LO ESPEJO,escuela alicia ariztia de silva,Lorena Bernardita Perez Cea,46,MEXICO,2474,-33.5198405408727,-70.68373743429738,A
LO ESPEJO,escuela alicia ariztia de silva,Lorena Galleguillos Oliva,103,MEXICO,2475,-33.5198405408727,-70.68373743429738,U
LO ESPEJO,escuela alicia ariztia de silva,Luis Salinas Matalon,283,MEXICO,2476,-33.5198405408727,-70.68373743429738,U
LO ESPEJO,escuela alicia ariztia de silva,Macarena del Pilar Lopez Montecinos,49,MEXICO,2477,-33.5198405408727,-70.68373743429738,G
LO ESPEJO,escuela alicia ariztia de silva,Magdalena Rosa Vasquez Castro,19,MEXICO,2478,-33.5198405408727,-70.68373743429738,F
LO ESPEJO,escuela alicia ariztia de silva,Miguel Angel Cerda Lucero,63,MEXICO,2479,-33.5198405408727,-70.68373743429738,G
LO ESPEJO,escuela alicia ariztia de silva,Nathaly Yañez Zuñiga,24,MEXICO,2480,-33.5198405408727,-70.68373743429738,E
LO ESPEJO,escuela alicia ariztia de silva,Osman Francisco Yeomans Jimenez,36,MEXICO,2481,-33.5198405408727,-70.68373743429738,A
LO ESPEJO,escuela alicia ariztia de silva,Paul Harold Cuevas Zambrano,17,MEXICO,2482,-33.5198405408727,-70.68373743429738,E
LO ESPEJO,escuela alicia ariztia de silva,Raul Alejandro Arroyo Huenchual,42,MEXICO,2483,-33.5198405408727,-70.68373743429738,F
LO ESPEJO,escuela alicia ariztia de silva,Rita Isabel Rojas Ramos,9,MEXICO,2484,-33.5198405408727,-70.68373743429738,G
LO ESPEJO,escuela alicia ariztia de silva,Roberto Carlos Orrego Da Silva,23,MEXICO,2485,-33.5198405408727,-70.68373743429738,F
LO ESPEJO,escuela alicia ariztia de silva,Roberto Fernando Canales Muñoz,57,MEXICO,2486,-33.5198405408727,-70.68373743429738,U
LO ESPEJO,escuela alicia ariztia de silva,Rodrigo Arenas Cantillana,29,MEXICO,2487,-33.5198405408727,-70.68373743429738,E
LO ESPEJO,escuela alicia ariztia de silva,Sebastian Ignacio Cisternas Valenzuela,24,MEXICO,2488,-33.5198405408727,-70.68373743429738,E
LO ESPEJO,escuela alicia ariztia de silva,Sergio Raul Rodriguez Machuca,5,MEXICO,2489,-33.5198405408727,-70.68373743429738,E
LO ESPEJO,escuela alicia ariztia de silva,Suhylang Mayra Urrutia Riquelme,14,MEXICO,2490,-33.5198405408727,-70.68373743429738,X
LO ESPEJO,escuela alicia ariztia de silva,Tamara Belen Placencia Mena,25,MEXICO,2491,-33.5198405408727,-70.68373743429738,X
LO ESPEJO,escuela alicia ariztia de silva,Teresa De Jesus Contreras Salamanca,8,MEXICO,2492,-33.5198405408727,-70.68373743429738,U
LO ESPEJO,escuela alicia ariztia de silva,Walter Rodrigo Muñoz Gutierrez,22,MEXICO,2493,-33.5198405408727,-70.68373743429738,G
LO ESPEJO,escuela alicia ariztia de silva,Yonathan Eliseo Arancibia Guevara,22,MEXICO,2494,-33.5198405408727,-70.68373743429738,A
LO ESPEJO,escuela blue star college,Abraham Francisco Armijo Caceres,5,MONTERREY,7519,-33.5176,-70.6911,T
LO ESPEJO,escuela blue star college,Alfredo De Los Angeles Peña Parra,38,MONTERREY,7520,-33.5176,-70.6911,T
LO ESPEJO,escuela blue star college,Ana Maria Sandoval Niculante,29,MONTERREY,7521,-33.5176,-70.6911,T
LO ESPEJO,escuela blue star college,Ana Maria Silva Tarres,29,MONTERREY,7522,-33.5176,-70.6911,F
LO ESPEJO,escuela blue star college,Arturo Alejandro Nuñez Flores,4,MONTERREY,7523,-33.5176,-70.6911,T
LO ESPEJO,escuela blue star college,Bastian Alonso Valderrama Olave,39,MONTERREY,7524,-33.5176,-70.6911,A
LO ESPEJO,escuela blue star college,Byron Alexander Calvert Contreras,56,MONTERREY,7525,-33.5176,-70.6911,I
LO ESPEJO,escuela blue star college,Carlo Esteban Acosta De La Fuente,168,MONTERREY,7526,-33.5176,-70.6911,I
LO ESPEJO,escuela blue star college,Carlos Enrique Soto Gonzalez,69,MONTERREY,7527,-33.5176,-70.6911,T
LO ESPEJO,escuela blue star college,Carlos Manuel Leal Mora,16,MONTERREY,7528,-33.5176,-70.6911,X
LO ESPEJO,escuela blue star college,Carolina Haydee Sagredo Ugarte,458,MONTERREY,7529,-33.5176,-70.6911,A
LO ESPEJO,escuela blue star college,Cecilia Benavides Leon,63,MONTERREY,7530,-33.5176,-70.6911,E
LO ESPEJO,escuela blue star college,Claudio Hernan Soto Zambrano,16,MONTERREY,7531,-33.5176,-70.6911,X
LO ESPEJO,escuela blue star college,Damaris Elisabeth Diaz Avalos,101,MONTERREY,7532,-33.5176,-70.6911,X
LO ESPEJO,escuela blue star college,Diego Gonzalez Gonzalez,33,MONTERREY,7533,-33.5176,-70.6911,E
LO ESPEJO,escuela blue star college,Eliseo Rabanal Muñoz,26,MONTERREY,7534,-33.5176,-70.6911,F
LO ESPEJO,escuela blue star college,Elizabeth Henriquez Leiva,157,MONTERREY,7535,-33.5176,-70.6911,A
LO ESPEJO,escuela blue star college,Francisca Paz Ganga Zuñiga,162,MONTERREY,7536,-33.5176,-70.6911,A
LO ESPEJO,escuela blue star college,Francisco Javier Bruna Lobos,51,MONTERREY,7537,-33.5176,-70.6911,U
LO ESPEJO,escuela blue star college,Gabriel Sebastian Marin Grau,17,MONTERREY,7538,-33.5176,-70.6911,X
LO ESPEJO,escuela blue star college,Gloria Valeska Villagran Baeza,92,MONTERREY,7539,-33.5176,-70.6911,F
LO ESPEJO,escuela blue star college,Gonzalo Andres Montoya Retamal,103,MONTERREY,7540,-33.5176,-70.6911,I
LO ESPEJO,escuela blue star college,Javiera Paz Lopez Layana,272,MONTERREY,7541,-33.5176,-70.6911,A
LO ESPEJO,escuela blue star college,Jean Paul Santander Almeida,74,MONTERREY,7542,-33.5176,-70.6911,G
LO ESPEJO,escuela blue star college,Joanna Andrea Vera Rodriguez,61,MONTERREY,7543,-33.5176,-70.6911,R
LO ESPEJO,escuela blue star college,Johana Alejandra Fritis Cornejo,34,MONTERREY,7544,-33.5176,-70.6911,T
LO ESPEJO,escuela blue star college,Judith Rios Vega,50,MONTERREY,7545,-33.5176,-70.6911,U
LO ESPEJO,escuela blue star college,Julia Requena Castillo,87,MONTERREY,7546,-33.5176,-70.6911,U
LO ESPEJO,escuela blue star college,Karla del Carmen Avila Arce,29,MONTERREY,7547,-33.5176,-70.6911,X
LO ESPEJO,escuela blue star college,Liliana Adali Melogno Rivero,9,MONTERREY,7548,-33.5176,-70.6911,U
LO ESPEJO,escuela blue star college,Lorena Bernardita Perez Cea,79,MONTERREY,7549,-33.5176,-70.6911,A
LO ESPEJO,escuela blue star college,Lorena Galleguillos Oliva,89,MONTERREY,7550,-33.5176,-70.6911,U
LO ESPEJO,escuela blue star college,Luis Salinas Matalon,53,MONTERREY,7551,-33.5176,-70.6911,U
LO ESPEJO,escuela blue star college,Macarena del Pilar Lopez Montecinos,63,MONTERREY,7552,-33.5176,-70.6911,G
LO ESPEJO,escuela blue star college,Magdalena Rosa Vasquez Castro,51,MONTERREY,7553,-33.5176,-70.6911,F
LO ESPEJO,escuela blue star college,Miguel Angel Cerda Lucero,104,MONTERREY,7554,-33.5176,-70.6911,G
LO ESPEJO,escuela blue star college,Nathaly Yañez Zuñiga,31,MONTERREY,7555,-33.5176,-70.6911,E
LO ESPEJO,escuela blue star college,Osman Francisco Yeomans Jimenez,60,MONTERREY,7556,-33.5176,-70.6911,A
LO ESPEJO,escuela blue star college,Paul Harold Cuevas Zambrano,29,MONTERREY,7557,-33.5176,-70.6911,E
LO ESPEJO,escuela blue star college,Raul Alejandro Arroyo Huenchual,35,MONTERREY,7558,-33.5176,-70.6911,F
LO ESPEJO,escuela blue star college,Rita Isabel Rojas Ramos,34,MONTERREY,7559,-33.5176,-70.6911,G
LO ESPEJO,escuela blue star college,Roberto Carlos Orrego Da Silva,34,MONTERREY,7560,-33.5176,-70.6911,F
LO ESPEJO,escuela blue star college,Roberto Fernando Canales Muñoz,119,MONTERREY,7561,-33.5176,-70.6911,U
LO ESPEJO,escuela blue star college,Rodrigo Arenas Cantillana,45,MONTERREY,7562,-33.5176,-70.6911,E
LO ESPEJO,escuela blue star college,Sebastian Ignacio Cisternas Valenzuela,85,MONTERREY,7563,-33.5176,-70.6911,E
LO ESPEJO,escuela blue star college,Sergio Raul Rodriguez Machuca,27,MONTERREY,7564,-33.5176,-70.6911,E
LO ESPEJO,escuela blue star college,Suhylang Mayra Urrutia Riquelme,17,MONTERREY,7565,-33.5176,-70.6911,X
LO ESPEJO,escuela blue star college,Tamara Belen Placencia Mena,24,MONTERREY,7566,-33.5176,-70.6911,X
LO ESPEJO,escuela blue star college,Teresa De Jesus Contreras Salamanca,11,MONTERREY,7567,-33.5176,-70.6911,U
LO ESPEJO,escuela blue star college,Walter Rodrigo Muñoz Gutierrez,39,MONTERREY,7568,-33.5176,-70.6911,G
LO ESPEJO,escuela blue star college,Yonathan Eliseo Arancibia Guevara,15,MONTERREY,7569,-33.5176,-70.6911,A
LO ESPEJO,escuela d 570 raul saez saez,Abraham Francisco Armijo Caceres,14,VERACRUZ,5243,-33.512126,-70.689452,T
LO ESPEJO,escuela d 570 raul saez saez,Alfredo De Los Angeles Peña Parra,12,VERACRUZ,5243,-33.512126,-70.689452,T
LO ESPEJO,escuela d 570 raul saez saez,Ana Maria Sandoval Niculante,18,VERACRUZ,5243,-33.512126,-70.689452,T
LO ESPEJO,escuela d 570 raul saez saez,Ana Maria Silva Tarres,25,VERACRUZ,5243,-33.512126,-70.689452,F
LO ESPEJO,escuela d 570 raul saez saez,Arturo Alejandro Nuñez Flores,8,VERACRUZ,5243,-33.512126,-70.689452,T
LO ESPEJO,escuela d 570 raul saez saez,Bastian Alonso Valderrama Olave,28,VERACRUZ,5243,-33.512126,-70.689452,A
LO ESPEJO,escuela d 570 raul saez saez,Byron Alexander Calvert Contreras,52,VERACRUZ,5243,-33.512126,-70.689452,I
LO ESPEJO,escuela d 570 raul saez saez,Carlo Esteban Acosta De La Fuente,123,VERACRUZ,5243,-33.512126,-70.689452,I
LO ESPEJO,escuela d 570 raul saez saez,Carlos Enrique Soto Gonzalez,56,VERACRUZ,5243,-33.512126,-70.689452,T
LO ESPEJO,escuela d 570 raul saez saez,Carlos Manuel Leal Mora,26,VERACRUZ,5243,-33.512126,-70.689452,X
LO ESPEJO,escuela d 570 raul saez saez,Carolina Haydee Sagredo Ugarte,494,VERACRUZ,5243,-33.512126,-70.689452,A
LO ESPEJO,escuela d 570 raul saez saez,Cecilia Benavides Leon,59,VERACRUZ,5243,-33.512126,-70.689452,E
LO ESPEJO,escuela d 570 raul saez saez,Claudio Hernan Soto Zambrano,18,VERACRUZ,5243,-33.512126,-70.689452,X
LO ESPEJO,escuela d 570 raul saez saez,Damaris Elisabeth Diaz Avalos,74,VERACRUZ,5243,-33.512126,-70.689452,X
LO ESPEJO,escuela d 570 raul saez saez,Diego Gonzalez Gonzalez,38,VERACRUZ,5243,-33.512126,-70.689452,E
LO ESPEJO,escuela d 570 raul saez saez,Eliseo Rabanal Muñoz,19,VERACRUZ,5243,-33.512126,-70.689452,F
LO ESPEJO,escuela d 570 raul saez saez,Elizabeth Henriquez Leiva,152,VERACRUZ,5243,-33.512126,-70.689452,A
LO ESPEJO,escuela d 570 raul saez saez,Francisca Paz Ganga Zuñiga,134,VERACRUZ,5243,-33.512126,-70.689452,A
LO ESPEJO,escuela d 570 raul saez saez,Francisco Javier Bruna Lobos,83,VERACRUZ,5243,-33.512126,-70.689452,U
LO ESPEJO,escuela d 570 raul saez saez,Gabriel Sebastian Marin Grau,13,VERACRUZ,5243,-33.512126,-70.689452,X
LO ESPEJO,escuela d 570 raul saez saez,Gloria Valeska Villagran Baeza,72,VERACRUZ,5243,-33.512126,-70.689452,F
LO ESPEJO,escuela d 570 raul saez saez,Gonzalo Andres Montoya Retamal,78,VERACRUZ,5243,-33.512126,-70.689452,I
LO ESPEJO,escuela d 570 raul saez saez,Javiera Paz Lopez Layana,248,VERACRUZ,5243,-33.512126,-70.689452,A
LO ESPEJO,escuela d 570 raul saez saez,Jean Paul Santander Almeida,39,VERACRUZ,5243,-33.512126,-70.689452,G
LO ESPEJO,escuela d 570 raul saez saez,Joanna Andrea Vera Rodriguez,64,VERACRUZ,5243,-33.512126,-70.689452,R
LO ESPEJO,escuela d 570 raul saez saez,Johana Alejandra Fritis Cornejo,36,VERACRUZ,5243,-33.512126,-70.689452,T
LO ESPEJO,escuela d 570 raul saez saez,Judith Rios Vega,36,VERACRUZ,5243,-33.512126,-70.689452,U
LO ESPEJO,escuela d 570 raul saez saez,Julia Requena Castillo,125,VERACRUZ,5243,-33.512126,-70.689452,U
LO ESPEJO,escuela d 570 raul saez saez,Karla del Carmen Avila Arce,20,VERACRUZ,5243,-33.512126,-70.689452,X
LO ESPEJO,escuela d 570 raul saez saez,Liliana Adali Melogno Rivero,7,VERACRUZ,5243,-33.512126,-70.689452,U
LO ESPEJO,escuela d 570 raul saez saez,Lorena Bernardita Perez Cea,83,VERACRUZ,5243,-33.512126,-70.689452,A
LO ESPEJO,escuela d 570 raul saez saez,Lorena Galleguillos Oliva,101,VERACRUZ,5243,-33.512126,-70.689452,U
LO ESPEJO,escuela d 570 raul saez saez,Luis Salinas Matalon,37,VERACRUZ,5243,-33.512126,-70.689452,U
LO ESPEJO,escuela d 570 raul saez saez,Macarena del Pilar Lopez Montecinos,53,VERACRUZ,5243,-33.512126,-70.689452,G
LO ESPEJO,escuela d 570 raul saez saez,Magdalena Rosa Vasquez Castro,26,VERACRUZ,5243,-33.512126,-70.689452,F
LO ESPEJO,escuela d 570 raul saez saez,Miguel Angel Cerda Lucero,71,VERACRUZ,5243,-33.512126,-70.689452,G
LO ESPEJO,escuela d 570 raul saez saez,Nathaly Yañez Zuñiga,43,VERACRUZ,5243,-33.512126,-70.689452,E
LO ESPEJO,escuela d 570 raul saez saez,Osman Francisco Yeomans Jimenez,63,VERACRUZ,5243,-33.512126,-70.689452,A
LO ESPEJO,escuela d 570 raul saez saez,Paul Harold Cuevas Zambrano,16,VERACRUZ,5243,-33.512126,-70.689452,E
LO ESPEJO,escuela d 570 raul saez saez,Raul Alejandro Arroyo Huenchual,46,VERACRUZ,5243,-33.512126,-70.689452,F
LO ESPEJO,escuela d 570 raul saez saez,Rita Isabel Rojas Ramos,33,VERACRUZ,5243,-33.512126,-70.689452,G
LO ESPEJO,escuela d 570 raul saez saez,Roberto Carlos Orrego Da Silva,32,VERACRUZ,5243,-33.512126,-70.689452,F
LO ESPEJO,escuela d 570 raul saez saez,Roberto Fernando Canales Muñoz,145,VERACRUZ,5243,-33.512126,-70.689452,U
LO ESPEJO,escuela d 570 raul saez saez,Rodrigo Arenas Cantillana,54,VERACRUZ,5243,-33.512126,-70.689452,E
LO ESPEJO,escuela d 570 raul saez saez,Sebastian Ignacio Cisternas Valenzuela,40,VERACRUZ,5243,-33.512126,-70.689452,E
LO ESPEJO,escuela d 570 raul saez saez,Sergio Raul Rodriguez Machuca,6,VERACRUZ,5243,-33.512126,-70.689452,E
LO ESPEJO,escuela d 570 raul saez saez,Suhylang Mayra Urrutia Riquelme,16,VERACRUZ,5243,-33.512126,-70.689452,X
LO ESPEJO,escuela d 570 raul saez saez,Tamara Belen Placencia Mena,33,VERACRUZ,5243,-33.512126,-70.689452,X
LO ESPEJO,escuela d 570 raul saez saez,Teresa De Jesus Contreras Salamanca,7,VERACRUZ,5243,-33.512126,-70.689452,U
LO ESPEJO,escuela d 570 raul saez saez,Walter Rodrigo Muñoz Gutierrez,52,VERACRUZ,5243,-33.512126,-70.689452,G
LO ESPEJO,escuela d 570 raul saez saez,Yonathan Eliseo Arancibia Guevara,33,VERACRUZ,5243,-33.512126,-70.689452,A
LO ESPEJO,escuela republicana de las filipinas,Abraham Francisco Armijo Caceres,7,JUPITER,7746,-33.5231,-70.6892,T
LO ESPEJO,escuela republicana de las filipinas,Alfredo De Los Angeles Peña Parra,8,JUPITER,7746,-33.5231,-70.6892,T
LO ESPEJO,escuela republicana de las filipinas,Ana Maria Sandoval Niculante,29,JUPITER,7746,-33.5231,-70.6892,T
LO ESPEJO,escuela republicana de las filipinas,Ana Maria Silva Tarres,18,JUPITER,7746,-33.5231,-70.6892,F
LO ESPEJO,escuela republicana de las filipinas,Arturo Alejandro Nuñez Flores,15,JUPITER,7746,-33.5231,-70.6892,T
LO ESPEJO,escuela republicana de las filipinas,Bastian Alonso Valderrama Olave,66,JUPITER,7746,-33.5231,-70.6892,A
LO ESPEJO,escuela republicana de las filipinas,Byron Alexander Calvert Contreras,55,JUPITER,7746,-33.5231,-70.6892,I
LO ESPEJO,escuela republicana de las filipinas,Carlo Esteban Acosta De La Fuente,135,JUPITER,7746,-33.5231,-70.6892,I
LO ESPEJO,escuela republicana de las filipinas,Carlos Enrique Soto Gonzalez,74,JUPITER,7746,-33.5231,-70.6892,T
LO ESPEJO,escuela republicana de las filipinas,Carlos Manuel Leal Mora,15,JUPITER,7746,-33.5231,-70.6892,X
LO ESPEJO,escuela republicana de las filipinas,Carolina Haydee Sagredo Ugarte,512,JUPITER,7746,-33.5231,-70.6892,A
LO ESPEJO,escuela republicana de las filipinas,Cecilia Benavides Leon,48,JUPITER,7746,-33.5231,-70.6892,E
LO ESPEJO,escuela republicana de las filipinas,Claudio Hernan Soto Zambrano,20,JUPITER,7746,-33.5231,-70.6892,X
LO ESPEJO,escuela republicana de las filipinas,Damaris Elisabeth Diaz Avalos,103,JUPITER,7746,-33.5231,-70.6892,X
LO ESPEJO,escuela republicana de las filipinas,Diego Gonzalez Gonzalez,32,JUPITER,7746,-33.5231,-70.6892,E
LO ESPEJO,escuela republicana de las filipinas,Eliseo Rabanal Muñoz,36,JUPITER,7746,-33.5231,-70.6892,F
LO ESPEJO,escuela republicana de las filipinas,Elizabeth Henriquez Leiva,177,JUPITER,7746,-33.5231,-70.6892,A
LO ESPEJO,escuela republicana de las filipinas,Francisca Paz Ganga Zuñiga,93,JUPITER,7746,-33.5231,-70.6892,A
